BLOCKID,COUNTYFP,DISTRICT
020130001003149,013,37-734
020130001003150,013,37-734
020130001003151,013,37-734
020130001003152,013,37-734
020130001003153,013,37-734
020130001003154,013,37-734
020130001003155,013,37-734
020130001003156,013,37-734
020130001003157,013,37-734
020130001003158,013,37-734
020130001003159,013,37-734
020130001003160,013,37-734
020130001003161,013,37-734
020130001003162,013,37-734
020130001003163,013,37-734
020130001003164,013,37-734
020130001003165,013,37-734
020130001003166,013,37-734
020130001003167,013,37-734
020130001003168,013,37-734
020130001003169,013,37-734
020130001003170,013,37-734
020130001003171,013,37-734
020130001003172,013,37-734
020130001003173,013,37-734
020130001003174,013,37-734
020130001003175,013,37-734
020130001003176,013,37-734
020130001003177,013,37-734
020130001003178,013,37-734
020130001003179,013,37-734
020130001003180,013,37-734
020130001003181,013,37-734
020130001003182,013,37-734
020130001003183,013,37-734
020130001003184,013,37-734
020130001003185,013,37-734
020130001003186,013,37-734
020130001003187,013,37-734
020130001003188,013,37-734
020130001003189,013,37-734
020130001003190,013,37-734
020130001003191,013,37-734
020130001003192,013,37-734
020130001003193,013,37-734
020130001003194,013,37-734
020130001003195,013,37-734
020130001003196,013,37-734
020130001003197,013,37-734
020130001003198,013,37-734
020130001003199,013,37-734
020130001003200,013,37-734
020130001003201,013,37-734
020130001003202,013,37-734
020130001003203,013,37-734
020130001003204,013,37-734
020130001003205,013,37-734
020130001003206,013,37-734
020130001003207,013,37-734
020130001003208,013,37-734
020130001003209,013,37-734
020130001003210,013,37-734
020130001003211,013,37-734
020130001003212,013,37-734
020130001003213,013,37-734
020130001003214,013,37-734
020130001003215,013,37-734
020130001003216,013,37-734
020130001003217,013,37-734
020130001003218,013,37-734
020130001003219,013,37-734
020130001003220,013,37-734
020130001003221,013,37-734
020130001003222,013,37-734
020130001003223,013,37-734
020130001003224,013,37-734
020130001003225,013,37-734
020130001003226,013,37-734
020130001003227,013,37-734
020130001003228,013,37-734
020130001003229,013,37-734
020130001003230,013,37-734
020130001003231,013,37-734
020130001003232,013,37-734
020130001003233,013,37-734
020130001003234,013,37-734
020130001003235,013,37-734
020130001003236,013,37-734
020130001003237,013,37-734
020130001003238,013,37-734
020130001003239,013,37-734
020130001003240,013,37-734
020130001003241,013,37-734
020130001003242,013,37-734
020130001003243,013,37-734
020130001003244,013,37-734
020130001003245,013,37-734
020130001003246,013,37-734
020160001001000,016,37-740
020160001001001,016,37-704
020160001001002,016,37-704
020160001001003,016,37-704
020160001001004,016,37-704
020160001001005,016,37-704
020160001001006,016,37-704
020160001001007,016,37-704
020160001001008,016,37-704
020160001001009,016,37-704
020160001001010,016,37-704
020160001001011,016,37-704
020160001001012,016,37-704
020160001001013,016,37-704
020160001001014,016,37-704
020160001001015,016,37-704
020160001001016,016,37-704
020160001001017,016,37-704
020160001001018,016,37-704
020160001001019,016,37-704
020160001001020,016,37-704
020160001001021,016,37-704
020160001001022,016,37-704
020160001001023,016,37-704
020160001001024,016,37-704
020160001001025,016,37-704
020160001001026,016,37-704
020160001001027,016,37-704
020160001001028,016,37-704
020160001001029,016,37-704
020160001001030,016,37-704
020160001001031,016,37-704
020160001001032,016,37-704
020160001001033,016,37-704
020160001001034,016,37-704
020160001001035,016,37-704
020160001001036,016,37-704
020160001001037,016,37-704
020160001001038,016,37-704
020160001001039,016,37-704
020160001001040,016,37-704
020160001001041,016,37-704
020160001001042,016,37-704
020160001001043,016,37-704
020160001001044,016,37-704
020160001001045,016,37-704
020160001001046,016,37-704
020160001001047,016,37-704
020160001001048,016,37-704
020160001001049,016,37-704
