BLOCKID,PLACEFP
540019658003026,
540019658003027,
540019658003028,
540019658003029,
540019658003030,05788
540019658003031,05788
540019658003032,05788
540019658003033,05788
540019658003034,05788
540019658003035,05788
540019658003036,05788
540019658003037,05788
540019658003038,05788
540019658003039,05788
540019658003040,05788
540019658003041,05788
540019658003042,05788
540019658003043,05788
540019658003044,05788
540019658003045,05788
540019658003046,05788
540019658003047,05788
540019658003048,05788
540019658003049,
540019658003050,
540019658003051,
540019658004000,05788
540019658004001,05788
540019658004002,05788
540019658004003,05788
540019658004004,05788
540019658004005,05788
540019658004006,05788
540019658004007,05788
540019658004008,05788
540019658004009,05788
540019658004010,05788
540019658004011,05788
540019658004012,05788
540019658004013,05788
540019658004014,05788
540019658004015,
540019658004016,
540019658004017,
540019658004018,
540019658004019,
540019658004020,
540019658004021,
540019658004022,05788
540019658004023,05788
540019658004024,05788
540019658004025,05788
540019658004026,05788
540019658004027,05788
540019658004028,05788
540019658004029,05788
540019658004030,05788
540019658004031,05788
540019658004032,05788
540019658004033,05788
540019658004034,05788
540019658004035,05788
540019658004036,05788
540019658004037,05788
540019658004038,
540019658004039,
540019658004040,42244
540019658004041,
540019658004042,05788
540019658004043,42244
540019658004044,42244
540019658004045,42244
540019658004046,42244
540019658004047,42244
540019658004048,42244
540019658004049,
540019658004050,42244
540019658004051,42244
540019658004052,42244
540019658004053,42244
540019658004054,42244
540019658004055,42244
540019658004056,42244
540019658004057,42244
540019658004058,42244
540019658004059,42244
540019658004060,42244
540019658004061,
540019658004062,
540019658004063,
540019658004064,
540019658004065,42244
540019658004066,42244
540019658004067,42244
540019658004068,42244
540019658004069,42244
540019658004070,
540019658004071,42244
540019658004072,
540019658004073,
540019658004074,
540019658004075,
540019658004076,
540019658004077,
540019658004078,
540019658004079,
540019658004080,
540019658004081,
540019658004082,05788
540019658004083,42244
540019658004084,42244
540019658004085,
540039711011000,
540039711011001,
540039711011002,
540039711011003,
540039711011004,
540039711011005,
540039711011006,
540039711011007,
540039711011008,
540039711011009,
540039711011010,
540039711011011,
540039711011012,
540039711011013,
540039711011014,
540039711011015,
540039711011016,
540039711011017,
540039711011018,
540039711011019,
540039711011020,
540039711011021,
540039711011022,
540039711011023,
540039711011024,26716
540039711011025,26716
540039711011026,26716
540039711011027,26716
540039711011028,26716
540039711011029,26716
540039711011030,26716
540039711011031,
540039711011032,
540039711011033,
540039711011034,
540039711011035,
540039711011036,
540039711011037,
540039711011038,26716
540039711011039,26716
540039711011040,26716
540039711011041,26716
540039711011042,
540039711011043,
540039711011044,
540039711011045,
540039711011046,
540039711011047,
540039711011048,
540039711011049,
540039711011050,
540039711011051,
540039711011052,26716
540039711011053,26716
540039711011054,26716
540039711011055,26716
540039711011056,26716
540039711011057,26716
540039711011058,26716
540039711011059,26716
540039711011060,26716
540039711012000,
540039711012001,26716
540039711012002,26716
540039711012003,26716
540039711012004,26716
540039711012005,26716
540039711012006,26716
540039711012007,26716
540039711012008,26716
540039711012009,26716
540039711012010,26716
540039711012011,26716
540039711012012,26716
540039711012013,26716
540039711012014,
540039711012015,
540039711012016,
540039711012017,26716
540039711012018,26716
540039711012019,26716
540039711012020,
540039711012021,
540039711012022,
540039711012023,
540039711012024,
540039711012025,
540039711012026,
540039711012027,
540039711012028,
540039711012029,
540039711012030,
540039711012031,
540039711012032,
540039711012033,
540039711012034,
540039711012035,
540039711012036,
540039711012037,
540039711012038,
540039711012039,
540039711012040,
540039711012041,
540039711012042,
540039711012043,
540039711012044,
540039711012045,
540039711012046,
540039711012047,
540039711012048,
540039711012049,
540039711012050,
540039711012051,
540039711012052,
540039711012053,
540039711012054,
540039711012055,
540039711012056,
540039711012057,
540039711012058,
540039711012059,
540039711012060,
540039711012061,
540039711012062,
540039711012063,
540039711012064,
540039711012065,
540039711012066,
540039711012067,
540039711012068,
540039711012069,
540039711012070,
540039711012071,
540039711012072,
540039711012073,
540039711012074,
540039711012075,
540039711012076,
540039711012077,
540039711012078,
540039711012079,
540039711012080,
540039711012081,
540039711012082,
540039711012083,
540039711021000,
540039711021001,
540039711021002,
540039711021003,
540039711021004,
540039711021005,
540039711021006,
540039711021007,
540039711021008,
540039711021009,
540039711021010,
540039711021011,
540039711021012,
540039711021013,
540039711021014,
540039711021015,
540039711021016,
540039711021017,
540039711021018,
540039711021019,
540039711021020,
540039711021021,
540039711021022,
540039711021023,
540039711021024,
540039711021025,
540039711021026,
540039711021027,
540039711021028,
540039711021029,
540039711021030,
540039711021031,
540039711021032,
540039711021033,
540039711021034,
540039711021035,
540039711021036,
540039711021037,
540039711021038,
540039711021039,
540039711021040,
540039711021041,
540039711021042,
540039711021043,
540039711021044,
540039711022000,
540039711022001,
540039711022002,
540039711022003,
540039711022004,
540039711022005,
540039711022006,
540039711022007,
540039711022008,
540039711022009,
540039711022010,
540039711022011,
