BLOCKID,PLACEFP
490011002001468,
490011002001469,
490011002001470,
490011002001471,
490011002001472,
490011002001473,
490011002001474,
490011002001475,
490011002001476,
490011002001477,
490011002001478,
490011002001479,
490011002001480,50040
490011002001481,50040
490011002001482,50040
490011002001483,50040
490011002001484,50040
490011002001485,
490011002001486,
490011002001487,
490011002001488,
490011002001489,
490011002001490,
490011002001491,
490011002001492,
490011002001493,
490011002001494,
490011002001495,
490011002001496,
490011002001497,
490011002001498,
490011002001499,
490011002001500,50040
490011002001501,50040
490011002001502,50040
490011002001503,
490011002001504,
490011002001505,
490011002001506,
490011002001507,
490011002001508,
490011002001509,
490011002001510,
490011002001511,
490011002001512,
490011002001513,
490011002001514,50040
490011002001515,
490011002001516,
490011002001517,
490011002001518,
490011002001519,
490011002001520,
490011002001521,
490011002001522,
490011002001523,
490011002001524,
490011002001525,
490011002001526,
490011002001527,
490011002001528,
490011002001529,
490011002001530,
490011002001531,
490011002001532,
490011002001533,
490011002001534,
490011002001535,
490011002001536,
490011002001537,
490011002001538,
490011002001539,
490011002001540,
490011002001541,
490011002001542,
490011002001543,
490011002001544,
490011002001545,
490011002001546,
490011002001547,
490011002001548,
490011002001549,
490011002001550,
490011002001551,
490011002001552,
490011002001553,
490011002001554,
490011002001555,
490011002001556,
490011002001557,
490011002001558,
490011002001559,
490011002001560,
490011002001561,
490011002001562,
490011002001563,
490011002001564,
490011002001565,
490011002001566,
490011002001567,
490011002001568,
490011002001569,
490011002001570,
490011002001571,
490011002001572,
490011002001573,
490011002001574,
490011002001575,
490011002001576,
490011002001577,
490011002001578,
490011002001579,
490011002001580,
490011002001581,
490011002001582,
490011002001583,
490011002001584,
490011002001585,
490011002001586,
490011002001587,
490011002001588,
490011002001589,
490011002001590,
490011002001591,
490011002001592,
490011002001593,
490011002001594,
490011002001595,
490011002001596,
490011002001597,
490011002001598,
490011002001599,
490011002001600,
490011002001601,
490011002001602,
490011002001603,
490011002001604,
490011002001605,
490011002001606,
490011002001607,
490011002001608,
490011002001609,
490011002001610,
490011002001611,
490011002001612,
490011002001613,
490011002001614,
490011002001615,
490011002001616,
490011002001617,
490011002001618,
490011002001619,
490011002001620,
490011002001621,
490011002001622,
490011002001623,
490011002001624,
490011002001625,
490011002001626,
490011002001627,
490011002001628,
490011002001629,
490011002001630,
490011002001631,
490011002001632,
490011002001633,
490011002001634,
490011002001635,
490011002001636,
490011002001637,
490011002001638,
490011002001639,
490011002001640,
490011002001641,
490011002001642,
490011002001643,
490011002001644,
490011002001645,
490011002001646,
490011002001647,
490011002001648,
490011002001649,
490011002001650,
490011002001651,
490011002001652,
490011002001653,
490011002001654,
490011002001655,
490011002001656,
490011002001657,
490011002001658,
490011002001659,
490011002001660,
490011002001661,
490011002001662,
490011002001663,
490011002001664,
490011002001665,
490011002001666,
490011002001667,
490011002001668,
490011002001669,
490011002001670,
490011002001671,
490011002001672,
490011002001673,
490011002001674,
490011002001675,
490011002001676,
490011002001677,
490011002001678,
490011002001679,
490011002001680,
490011002001681,
490011002001682,
490011002001683,
490011002001684,
490011002001685,
490011002001686,
490011002001687,
