BLOCKID,COUNTYFP,DISTRICT
460039736004183,003,VTD-3
460039736004184,003,VTD-3
460039736004185,003,VTD-3
460039736004186,003,VTD-3
460039736004187,003,VTD-2
460039736004188,003,VTD-2
460039736004189,003,VTD-2
460039736004190,003,VTD-2
460039736004191,003,VTD-2
460039736004192,003,VTD-2
460039736004193,003,VTD-3
460039736004194,003,VTD-3
460039736004195,003,VTD-3
460039736004196,003,VTD-3
460039736004197,003,VTD-3
460039736004198,003,VTD-3
460039736004199,003,VTD-3
460059566001000,005,VTD-17
460059566001001,005,VTD-17
460059566001002,005,VTD-17
460059566001003,005,VTD-17
460059566001004,005,VTD-17
460059566001005,005,VTD-17
460059566001006,005,VTD-17
460059566001007,005,VTD-17
460059566001008,005,VTD-17
460059566001009,005,VTD-17
460059566001010,005,VTD-17
460059566001011,005,VTD-17
460059566001012,005,VTD-17
460059566001013,005,VTD-17
460059566001014,005,VTD-17
460059566001015,005,VTD-17
460059566001016,005,VTD-17
460059566001017,005,VTDW71
460059566001018,005,VTDW71
460059566001019,005,VTDW71
460059566001020,005,VTDW71
460059566001021,005,VTDW71
460059566001022,005,VTDW71
460059566001023,005,VTDW71
460059566001024,005,VTDW71
460059566001025,005,VTD-17
460059566001026,005,VTD-17
460059566001027,005,VTD-17
460059566001028,005,VTD-17
460059566001029,005,VTD-17
460059566001030,005,VTD-17
460059566001031,005,VTD-17
460059566001032,005,VTD-17
460059566001033,005,VTD-17
460059566001034,005,VTD-17
460059566001035,005,VTD-17
460059566001036,005,VTD-17
460059566001037,005,VTD-17
460059566001038,005,VTD-17
460059566001039,005,VTD-17
460059566001040,005,VTD-17
460059566001041,005,VTD-17
460059566001042,005,VTD-17
460059566001043,005,VTD-17
460059566001044,005,VTD-17
460059566001045,005,VTD-17
460059566001046,005,VTD-17
460059566001047,005,VTD-17
460059566001048,005,VTD-17
460059566001049,005,VTD-17
460059566001050,005,VTD-17
460059566001051,005,VTD-17
460059566001052,005,VTD-17
460059566001053,005,VTD-17
460059566001054,005,VTD-17
460059566001055,005,VTD-17
460059566001056,005,VTD-17
460059566001057,005,VTDW71
460059566001058,005,VTDW71
460059566001059,005,VTDW71
460059566001060,005,VTD-17
460059566001061,005,VTD-17
460059566001062,005,VTD-17
460059566001063,005,VTD-17
460059566001064,005,VTD-17
460059566001065,005,VTDW71
460059566001066,005,VTDW71
460059566001067,005,VTDW71
460059566001068,005,VTDW71
460059566001069,005,VTDW71
460059566001070,005,VTDW71
460059566001071,005,VTDW71
460059566001072,005,VTDW71
460059566001073,005,VTDW71
460059566001074,005,VTDW71
460059566001075,005,VTDW71
460059566001076,005,VTDW71
460059566001077,005,VTDW71
460059566001078,005,VTDW71
460059566001079,005,VTDW71
460059566001080,005,VTDW71
460059566001081,005,VTDW71
460059566001082,005,VTDW71
460059566001083,005,VTDW71
460059566001084,005,VTDW71
460059566001085,005,VTDW71
460059566001086,005,VTDW71
460059566001087,005,VTDW71
460059566001088,005,VTDW71
460059566001089,005,VTDW71
460059566001090,005,VTD-17
460059566001091,005,VTD-17
460059566001092,005,VTD-17
460059566001093,005,VTD-17
460059566001094,005,VTD-17
460059566001095,005,VTD-17
460059566001096,005,VTD-17
460059566001097,005,VTD-17
460059566001098,005,VTD-17
460059566001099,005,VTD-17
460059566001100,005,VTD-17
460059566001101,005,VTD-17
460059566001102,005,VTD-17
460059566001103,005,VTD-17
460059566001104,005,VTD-17
460059566001105,005,VTD-17
460059566001106,005,VTD-17
460059566001107,005,VTD-17
460059566001108,005,VTD-17
460059566001109,005,VTD-17
460059566001110,005,VTD-17
460059566001111,005,VTD-17
460059566001112,005,VTD-17
460059566001113,005,VTD-17
460059566001114,005,VTD-17
460059566001115,005,VTD-17
460059566001116,005,VTD-17
460059566001117,005,VTD-17
460059566001118,005,VTD-17
460059566001119,005,VTD-17
460059566001120,005,VTD-17
460059566001121,005,VTD-17
460059566001122,005,VTD-17
460059566001123,005,VTD-17
460059566001124,005,VTD-17
460059566001125,005,VTD-17
460059566001126,005,VTD-17
460059566001127,005,VTD-17
460059566001128,005,VTD-17
460059566001129,005,VTD-17
460059566001130,005,VTD-17
460059566001131,005,VTD-17
460059566001132,005,VTD-17
460059566001133,005,VTD-17
460059566001134,005,VTD-17
460059566001135,005,VTD-17
460059566001136,005,VTD-17
460059566001137,005,VTD-17
460059566001138,005,VTD-17
460059566001139,005,VTD-17
460059566001140,005,VTD-17
460059566001141,005,VTD-17
460059566001142,005,VTD-17
460059566001143,005,VTD-17
460059566001144,005,VTD-17
460059566001145,005,VTD-17
460059566001146,005,VTD-17
460059566001147,005,VTD-17
460059566001148,005,VTD-17
460059566001149,005,VTD-17
460059566001150,005,VTD-17
460059566001151,005,VTD-17
460059566001152,005,VTD-17
460059566001153,005,VTD-17
460059566001154,005,VTD-17
460059566001155,005,VTD-17
460059566001156,005,VTD-17
460059566001157,005,VTDW72
